City,Market,Role,Year,Shift Date,ActiveCount,NFires,NHires,is_holiday,available Hours,fb_training Hours,non-fb-training Hours,coaching Hours,onboarding Hours,team_meeting Hours,wellness_support Hours,meal Hours,break Hours,annual_leave_value,toil_leave_value,Excess FTE,Required FTE,Prod Max Billable Hrs,Productive Hours,Billable Hours,Nonbillable Hours,Total Expected Hours,Total Logged Hours,Total Annual Leave Hours,Total TOI Leave Hours,Assumed Leave Hours,WIO Shrinkage,Utilization %
TH,BURMESE,Content Reviewer,2022,2023-01-06,48,0,0,1,122.33027777777778,0.0,0.0,4.05,0.0,3.925,0.1130555555555555,16.734166666666667,8.335555555555555,1.0,1.0,7.0,41.0,7585.0,122.33027777777778,130.41833333333332,25.06972222222222,1800.0,155.48805555555555,7.5,7.5,1644.5119444444445,129.48034958019704,0.9379837531362752
TH,BURMESE,Content Reviewer,2023,2023-01-06,48,0,0,3,1230.0111111111112,3.097777777777778,0.0,13.266111111111112,0.0,42.42194444444445,33.8825,169.05138888888888,79.70472222222222,3.0,19.0,7.0,41.0,6068.0,1230.0111111111112,1322.6794444444445,248.7561111111111,1800.0,1571.4355555555555,22.5,142.5,228.56444444444446,1321.7495055115628,0.9299389328816128
TH,BURMESE,Content Reviewer,2023,2023-01-13,48,0,0,0,1488.2813888888888,3.7719444444444434,0.0,13.94111111111111,0.0,52.05555555555555,33.86611111111111,205.2061111111111,98.69472222222223,6.0,15.0,7.0,41.0,6068.0,1488.2813888888888,1591.9161111111111,303.90083333333337,1800.0,1895.8169444444445,45.0,112.5,-95.81694444444452,1590.9812117288502,0.9348993822608603
TH,BURMESE,Content Reviewer,2023,2023-01-20,48,0,0,0,1439.6100000000001,24.695555555555558,0.0033333333333333,20.970555555555556,0.0,57.02138888888889,14.977222222222224,199.42083333333332,97.80638888888889,14.0,14.0,7.0,41.0,6068.0,1439.6100000000001,1557.2747222222224,297.23055555555555,1800.0,1854.505277777778,105.0,105.0,-54.50527777777802,1556.3502803241702,0.9244418980523132
TH,BURMESE,Content Reviewer,2023,2023-01-27,48,0,0,0,1408.5313888888888,5.2188888888888885,0.0,16.78055555555556,0.0,68.42722222222223,30.144166666666667,195.7625,93.57444444444444,10.0,16.0,7.0,41.0,6068.0,1408.5313888888888,1529.1022222222223,289.33694444444444,1800.0,1818.4391666666668,75.0,120.0,-18.43916666666678,1528.1810729567128,0.9211492655094637
TH,BURMESE,Content Reviewer,2023,2023-02-03,48,0,0,0,1458.2180555555556,5.507222222222222,0.0,7.791944444444445,0.0,48.13888888888889,33.49194444444444,201.10083333333336,95.7438888888889,9.0,13.0,7.0,41.0,6068.0,1458.2180555555556,1553.1480555555556,296.84472222222223,1800.0,1849.992777777778,67.5,97.5,-49.992777777777974,1552.2091765798266,0.9388789757290434
TH,BURMESE,Content Reviewer,2023,2023-02-10,48,0,0,0,1489.6341666666667,19.725555555555555,0.0,5.655277777777777,0.0,53.70805555555555,33.16972222222222,205.90027777777777,100.18472222222222,14.0,7.0,7.0,41.0,6068.0,1489.6341666666667,1601.8927777777778,306.085,1800.0,1907.9777777777779,105.0,52.5,-107.97777777777787,1600.9628565075582,0.9299212702195702
TH,BURMESE,Content Reviewer,2023,2023-02-17,48,0,0,0,1503.5508333333332,10.76,0.0083333333333333,8.421944444444444,0.0,34.245,10.416944444444445,203.90416666666667,99.10166666666666,18.0,8.0,7.0,41.0,6068.0,1503.5508333333332,1567.394722222222,303.01416666666665,1800.0,1870.4088888888887,135.0,60.0,-70.40888888888867,1566.4354547116095,0.9592675106125328
TH,BURMESE,Content Reviewer,2023,2023-02-24,48,0,0,0,1431.4116666666666,15.976111111111111,0.0,22.826944444444443,0.0,46.2475,31.778333333333336,196.0963888888889,97.72166666666666,14.0,12.0,7.0,41.0,6068.0,1431.4116666666666,1548.2405555555556,293.8180555555556,1800.0,1842.058611111111,105.0,90.0,-42.05861111111108,1547.3160146878395,0.9245408677161494
TH,BURMESE,Content Reviewer,2023,2023-03-03,48,0,0,0,1442.9622222222222,20.93388888888889,0.0,8.596666666666666,0.0,39.749722222222225,18.47138888888889,191.85833333333335,92.64916666666666,24.0,2.0,7.0,41.0,7585.0,1442.9622222222222,1530.713888888889,284.5075,1800.0,1815.221388888889,180.0,15.0,-15.221388888888896,1529.7712161708216,0.9426727180672779
TH,BURMESE,Content Reviewer,2023,2023-03-10,47,1,0,1,1511.7011111111112,18.310833333333335,0.0044444444444444,12.09388888888889,0.0,36.42777777777778,21.137777777777778,207.6725,100.12833333333333,15.0,10.0,6.0,41.0,7585.0,1511.7011111111112,1599.671388888889,307.8052777777778,1762.5,1907.4766666666667,112.5,75.0,-144.9766666666667,1598.7263816070115,0.9450072818775106
TH,BURMESE,Content Reviewer,2023,2023-03-17,47,0,0,0,1437.625,34.314166666666665,0.0,22.844166666666666,0.0,56.46611111111112,18.14888888888889,203.7236111111111,99.07666666666667,15.0,9.0,6.0,41.0,7585.0,1437.625,1569.3983333333335,302.80027777777775,1762.5,1872.1986111111114,112.5,67.5,-109.6986111111114,1568.4822975701588,0.9160357631746348
TH,BURMESE,Content Reviewer,2023,2023-03-24,47,0,0,0,1459.6744444444444,7.4825,0.0,8.939444444444444,0.0,36.331944444444446,29.397222222222222,197.77083333333331,97.70666666666666,12.0,12.0,6.0,41.0,7585.0,1459.6744444444444,1541.8255555555554,295.47749999999996,1762.5,1837.3030555555554,90.0,90.0,-74.80305555555537,1540.8788372713857,0.9467182841696316
TH,BURMESE,Content Reviewer,2023,2023-03-31,47,0,0,0,1406.7336111111113,29.72861111111111,0.0,8.31861111111111,0.0,65.66888888888889,20.54333333333333,197.34944444444443,95.78055555555555,18.0,6.0,6.0,41.0,7585.0,1406.7336111111113,1530.9930555555557,293.13,1762.5,1824.1230555555558,135.0,45.0,-61.623055555555766,1530.0742181996275,0.9188373559282057
TH,BURMESE,Content Reviewer,2023,2023-04-07,47,0,0,1,1496.621388888889,6.206666666666667,0.0,8.939166666666669,0.0,63.21888888888889,24.439722222222223,205.95749999999998,100.95944444444444,11.0,7.0,6.0,41.0,6068.0,1496.621388888889,1599.4258333333335,306.9169444444444,1762.5,1906.3427777777779,82.5,52.5,-143.84277777777788,1598.4901091767654,0.9357241565679906
TH,BURMESE,Content Reviewer,2023,2023-04-14,46,1,0,2,1469.33,40.636111111111106,0.0,3.627222222222222,0.0,67.75944444444444,28.176111111111112,207.28472222222223,101.9713888888889,0.0,17.0,5.0,41.0,6068.0,1469.33,1609.5288888888888,309.2561111111111,1725.0,1918.7849999999999,0.0,127.5,-193.78499999999985,1608.61599443254,0.9128944563488557
TH,BURMESE,Content Reviewer,2023,2023-04-21,46,0,0,2,1413.8113888888888,11.016111111111112,0.0,27.766944444444448,0.0,57.046388888888885,25.205833333333334,185.83083333333332,89.145,0.0,16.0,5.0,41.0,6068.0,1413.8113888888888,1534.8466666666668,274.9758333333333,1725.0,1809.8225000000002,0.0,120.0,-84.82250000000022,1533.925524887756,0.9211417789109587
TH,BURMESE,Content Reviewer,2023,2023-04-28,46,0,0,0,1459.496111111111,1.063611111111111,0.0,11.585,0.0,39.98166666666666,27.169722222222223,183.465,88.12638888888888,0.0,13.0,5.0,41.0,6068.0,1459.496111111111,1539.296111111111,271.5913888888889,1725.0,1810.8874999999998,0.0,97.5,-85.88749999999982,1538.3479529883327,0.9481581227783407
TH,BURMESE,Content Reviewer,2023,2023-05-05,45,1,0,3,1464.953611111111,5.631111111111111,0.2677777777777777,22.200277777777778,0.0,40.88805555555555,24.04555555555556,198.85333333333332,95.46166666666666,1.0,9.0,4.0,41.0,6068.0,1464.953611111111,1557.7186111111112,294.5827777777778,1687.5,1852.301388888889,7.5,67.5,-164.80138888888905,1556.7781629450164,0.9404481660947536
TH,BURMESE,Content Reviewer,2023,2023-05-12,45,0,0,1,1454.8383333333334,0.0019444444444444002,0.0125,28.207499999999996,0.0,59.89055555555555,21.076944444444443,199.29888888888888,96.74166666666666,3.0,11.0,4.0,41.0,6068.0,1454.8383333333334,1564.0152777777778,296.05305555555555,1687.5,1860.0683333333334,22.5,82.5,-172.56833333333338,1563.0850833263526,0.9301944514253289
TH,BURMESE,Content Reviewer,2023,2023-05-19,45,0,0,0,1400.8533333333332,35.32638888888889,0.0,22.669444444444444,0.0,61.05055555555556,24.096666666666668,199.51888888888888,91.35055555555556,8.0,7.0,4.0,41.0,6068.0,1400.8533333333332,1543.9963888888888,290.8694444444444,1687.5,1834.8658333333333,60.0,52.5,-147.36583333333328,1543.0890983385907,0.9072905502981351
TH,BURMESE,Content Reviewer,2023,2023-05-26,45,0,0,0,1384.953888888889,59.865833333333335,1.0147222222222223,37.885555555555555,0.0,85.46972222222222,26.113333333333333,201.95305555555555,95.47194444444445,1.0,13.0,4.0,41.0,6068.0,1384.953888888889,1594.2883333333332,298.43972222222226,1687.5,1892.7280555555553,7.5,97.5,-205.22805555555533,1593.419636084578,0.8686972487550176
TH,BURMESE,Content Reviewer,2023,2023-06-02,45,0,0,0,1420.0755555555556,3.7108333333333334,0.0,15.347222222222221,0.0,63.258611111111115,13.973611111111111,195.0675,95.07805555555555,6.0,10.0,4.0,41.0,7585.0,1420.0755555555556,1516.3658333333333,290.1455555555556,1687.5,1806.5113888888889,45.0,75.0,-119.01138888888886,1515.429334024038,0.9364993092952321
TH,BURMESE,Content Reviewer,2023,2023-06-09,45,0,0,2,1415.3947222222223,0.3997222222222222,0.0,16.340555555555554,0.0,99.02972222222222,23.821666666666665,200.075,95.57555555555555,2.0,7.0,4.0,41.0,7585.0,1415.3947222222223,1554.986388888889,295.65055555555557,1687.5,1850.6369444444445,15.0,52.5,-163.13694444444445,1554.0761592352176,0.9102296536714951
TH,BURMESE,Content Reviewer,2023,2023-06-16,45,0,0,0,1412.9755555555555,8.879444444444445,0.0,12.165833333333333,0.0,75.63388888888889,15.53888888888889,191.59722222222223,96.30722222222222,6.0,5.0,4.0,41.0,7585.0,1412.9755555555555,1525.1936111111108,287.90444444444444,1687.5,1813.0980555555552,45.0,37.5,-125.59805555555522,1524.2671873802074,0.9264237309033809
TH,BURMESE,Content Reviewer,2023,2023-06-23,45,0,0,0,1370.865,45.04611111111111,0.0,23.130833333333335,0.0,82.81527777777778,28.032777777777778,199.1813888888889,97.42805555555556,4.0,6.0,4.0,41.0,7585.0,1370.865,1549.8899999999999,296.6094444444445,1687.5,1846.4994444444444,30.0,45.0,-158.9994444444444,1549.0055081973558,0.8844918026440587
TH,BURMESE,Content Reviewer,2023,2023-06-30,45,0,0,0,1413.7955555555554,2.965,0.0,20.31277777777778,0.0,78.45,18.68611111111111,194.97527777777776,95.18333333333334,0.0,11.0,4.0,41.0,7585.0,1413.7955555555554,1534.2094444444442,290.1586111111111,1687.5,1824.3680555555552,0.0,82.5,-136.8680555555552,1533.2879303964926,0.9215140479515871
TH,BURMESE,Content Reviewer,2023,2023-07-07,45,0,0,0,1315.0469444444443,5.586944444444444,0.0,13.2575,0.0,62.44833333333334,16.035555555555558,172.42222222222222,90.5436111111111,2.0,29.0,4.0,41.0,6068.0,1315.0469444444443,1412.3752777777775,262.9658333333333,1687.5,1675.3411111111109,15.0,217.5,12.158888888889123,1411.4441888773022,0.9310889004751847
TH,BURMESE,Content Reviewer,2023,2023-07-14,45,0,0,0,1432.3080555555555,14.181944444444444,0.0,13.633333333333333,0.0,74.57361111111112,15.4475,178.09222222222223,96.995,0.5,22.0,4.0,41.0,6068.0,1432.3080555555555,1550.1444444444446,275.08722222222224,1687.5,1825.2316666666668,3.75,165.0,-137.7316666666668,1549.2204608371821,0.9239836072624055
TH,BURMESE,Content Reviewer,2023,2023-07-21,48,0,3,0,1394.7394444444444,28.138333333333335,0.0,13.019444444444446,0.0,57.13416666666667,29.744444444444444,189.1902777777778,96.21027777777778,0.0,23.0,7.0,41.0,6068.0,1394.7394444444444,1522.7758333333334,285.40055555555557,1800.0,1808.176388888889,0.0,172.5,-8.17638888888905,1521.8599142506202,0.9159190827131665
TH,BURMESE,Content Reviewer,2023,2023-07-28,48,0,0,1,1446.8925,23.671388888888885,0.0,18.107777777777777,0.0,52.325,31.621111111111112,205.99,98.85222222222222,8.0,15.0,7.0,41.0,6068.0,1446.8925,1572.6177777777777,304.84222222222223,1800.0,1877.46,60.0,112.5,-77.46000000000004,1571.6977242718046,0.9200535059730555
TH,BURMESE,Content Reviewer,2023,2023-08-04,47,1,0,3,1430.3247222222221,39.95861111111111,0.0,16.32611111111111,0.0,66.65611111111112,22.601666666666667,203.67416666666665,99.51444444444445,4.0,14.0,6.0,41.0,6068.0,1430.3247222222221,1575.8672222222222,303.1886111111111,1762.5,1879.0558333333333,30.0,105.0,-116.55583333333334,1574.9595793053238,0.9076429168983146
TH,BURMESE,Content Reviewer,2023,2023-08-11,48,0,1,0,1380.8780555555554,61.50888888888889,0.0,5.578611111111111,33.10944444444444,71.24805555555555,22.643055555555556,204.57750000000001,98.12611111111111,3.0,14.0,7.0,41.0,6068.0,1380.8780555555554,1574.9661111111109,302.7036111111111,1800.0,1877.669722222222,22.5,105.0,-77.66972222222194,1574.0893442741524,0.8767668369583966
TH,BURMESE,Content Reviewer,2023,2023-08-18,48,0,0,2,1385.812777777778,45.765833333333326,0.0,19.69638888888889,25.070555555555558,62.07277777777778,25.071666666666665,201.95638888888888,98.44611111111111,0.0,16.0,7.0,41.0,6068.0,1385.812777777778,1563.49,300.4025,1800.0,1863.8925,0.0,120.0,-63.89249999999993,1562.6036414190191,0.8863585809808684
TH,BURMESE,Content Reviewer,2023,2023-08-25,48,0,0,0,1392.3294444444446,17.84583333333333,0.0072222222222222,20.177222222222223,34.87472222222222,88.23416666666667,28.649722222222223,202.8525,99.43416666666667,0.0,15.0,7.0,41.0,6068.0,1392.3294444444446,1582.1111111111113,302.29388888888883,1800.0,1884.4050000000002,0.0,112.5,-84.4050000000002,1581.2310658129863,0.8800452981248683
TH,BURMESE,Content Reviewer,2023,2023-09-01,48,0,0,0,1422.154722222222,29.52027777777778,0.0,19.220555555555556,22.754166666666666,97.8075,22.053333333333335,206.6686111111111,100.26666666666667,2.0,19.0,7.0,41.0,7585.0,1422.154722222222,1613.5105555555551,306.93527777777774,1800.0,1920.4458333333328,15.0,142.5,-120.44583333333276,1612.629151515572,0.8814040399832114
TH,BURMESE,Content Reviewer,2023,2023-09-08,31,17,0,0,1400.393611111111,20.30666666666667,0.0008333333333333,13.477500000000001,0.0,77.1288888888889,22.600555555555555,198.04861111111111,94.62305555555557,4.0,14.0,-10.0,41.0,7585.0,1400.393611111111,1533.9072222222221,292.6725,1162.5,1826.5797222222222,30.0,105.0,-664.0797222222222,1532.9942637389297,0.9129584832923041
TH,BURMESE,Content Reviewer,2023,2023-09-15,25,6,0,0,66.37055555555555,1.9566666666666663,0.0,0.2580555555555555,0.0,0.0,0.7591666666666667,11.550555555555556,3.3963888888888887,0.0,0.0,-16.0,41.0,7585.0,66.37055555555555,69.34444444444445,14.946944444444444,937.5,84.29138888888889,0.0,0.0,853.2086111111112,68.38733019993235,0.9571142445120974
TH,BURMESE,QA,2022,2022-07-01,4,0,0,0,0.0205555555555555,0.0,0.0,22.800833333333333,0.0,0.0,0.0,2.8025,0.0,0.0,0.0,2.0,2.0,296.0,0.0205555555555555,22.82138888888889,2.8025,150.0,25.623888888888892,0.0,0.0,124.3761111111111,22.82048817440321,0.0009007144856798543
TH,BURMESE,QA,2022,2022-07-08,4,0,0,0,3.807777777777778,0.0080555555555555,0.0,126.34694444444445,0.0,0.0,0.0,11.608333333333334,0.0,0.0,0.0,2.0,2.0,296.0,3.807777777777778,130.1627777777778,11.608333333333334,150.0,141.7711111111111,0.0,0.0,8.22888888888889,130.13352380945608,0.02925396832171682
TH,BURMESE,QA,2022,2022-07-15,4,0,0,3,5.708055555555555,0.3691666666666666,0.0,102.82916666666667,0.0,0.0,0.0,9.605555555555556,0.0,1.0,5.0,2.0,2.0,296.0,5.708055555555555,108.9063888888889,9.605555555555556,150.0,118.51194444444445,7.5,37.5,31.488055555555547,108.85397639395823,0.05241249493066165
TH,BURMESE,QA,2022,2022-07-22,3,1,0,0,4.903333333333333,0.0,0.0,120.06472222222222,0.0,0.0,0.0,9.880555555555556,1.0,0.0,1.0,1.0,2.0,296.0,4.903333333333333,124.96805555555555,10.880555555555556,112.5,135.8486111111111,0.0,7.5,-23.348611111111097,124.9288188617338,0.03923669382175445
TH,BURMESE,QA,2022,2022-07-29,3,0,0,2,2.5372222222222223,0.6747222222222222,0.0,108.85694444444444,0.0,0.0,0.7572222222222222,10.290833333333333,0.5097222222222222,0.0,2.0,1.0,2.0,296.0,2.5372222222222223,112.82611111111112,10.800555555555556,112.5,123.62666666666668,0.0,15.0,-11.12666666666668,112.80362321183642,0.02248789927469508
TH,BURMESE,QA,2022,2022-08-05,3,0,0,0,6.890555555555556,0.0316666666666666,0.0,94.32416666666667,0.0,0.0,0.0,6.8966666666666665,0.0,0.0,3.0,1.0,2.0,296.0,6.890555555555556,101.24638888888889,6.8966666666666665,112.5,108.14305555555555,0.0,22.5,4.356944444444451,101.17833159192082,0.06805729696806745
TH,BURMESE,QA,2022,2022-08-12,3,0,0,1,4.9750000000000005,1.1366666666666667,0.0,124.97583333333334,0.0,0.0,0.0,9.318055555555555,0.5,0.0,0.0,1.0,2.0,296.0,4.9750000000000005,131.0875,9.818055555555555,112.5,140.90555555555557,0.0,0.0,-28.405555555555566,131.04954825021457,0.03795174978544865
TH,BURMESE,QA,2022,2022-08-19,3,0,0,0,7.642222222222221,0.0,0.0,100.25444444444445,0.0,0.0,0.0,8.562777777777777,0.0,0.0,1.0,1.0,2.0,296.0,7.642222222222221,107.89666666666666,8.562777777777777,112.5,116.45944444444444,0.0,7.5,-3.9594444444444434,107.82583758122483,0.0708290854418322
TH,BURMESE,QA,2022,2022-08-26,3,0,0,0,4.015,0.1255555555555554,0.0,112.13638888888889,0.0,0.0,0.0011111111111111,11.33361111111111,0.5,0.0,1.0,1.0,2.0,296.0,4.015,116.27805555555555,11.83361111111111,112.5,128.11166666666668,0.0,7.5,-15.611666666666679,116.24352625438331,0.034529301172238
TH,BURMESE,QA,2022,2022-09-02,3,0,0,0,3.0524999999999998,0.0,0.0,112.5411111111111,0.0,0.0,0.0019444444444444,8.329166666666666,0.0,0.0,0.0,1.0,2.0,370.0,3.0524999999999998,115.59555555555555,8.329166666666666,112.5,123.92472222222221,0.0,0.0,-11.424722222222215,115.56914883096022,0.026406724595332384
TH,BURMESE,QA,2022,2022-09-09,3,0,0,0,2.1997222222222224,0.0,0.0,82.51222222222222,0.0,0.0,0.0,6.857777777777778,0.0,2.0,4.0,1.0,2.0,370.0,2.1997222222222224,84.71194444444444,6.857777777777778,112.5,91.56972222222223,15.0,30.0,20.930277777777775,84.68597735991287,0.025967084531566126
TH,BURMESE,QA,2022,2022-09-16,3,0,0,0,6.053611111111111,3.7108333333333334,0.0,75.78944444444444,0.0,0.0,0.6827777777777778,6.416944444444444,0.0,1.0,3.0,1.0,2.0,370.0,6.053611111111111,86.23666666666665,6.416944444444444,112.5,92.65361111111109,7.5,22.5,19.84638888888891,86.1664690193653,0.07019764730135417
TH,BURMESE,QA,2022,2022-09-23,3,0,0,0,8.802777777777779,0.6069444444444444,0.0,101.05527777777777,0.0,0.0,0.0,8.966111111111111,0.0,0.0,0.0,1.0,2.0,370.0,8.802777777777779,110.465,8.966111111111111,112.5,119.43111111111111,0.0,0.0,-6.9311111111111074,110.38531161202393,0.07968838797608092
TH,BURMESE,QA,2022,2022-09-30,3,0,0,0,8.957777777777778,0.0058333333333332,0.0,98.60111111111111,0.0,0.0,0.0,8.178333333333333,0.0,0.0,2.0,1.0,2.0,370.0,8.957777777777778,107.56472222222222,8.178333333333333,112.5,115.74305555555554,0.0,15.0,-3.243055555555543,107.48144419581435,0.08327802640787331
TH,BURMESE,QA,2022,2022-10-07,3,0,0,0,4.194166666666666,0.0136111111111111,0.0,103.41166666666668,0.0,0.0,0.0,7.672777777777778,0.0,0.0,0.0,1.0,2.0,296.0,4.194166666666666,107.61944444444445,7.672777777777778,112.5,115.29222222222224,0.0,0.0,-2.792222222222236,107.58047224301451,0.03897220142993572
TH,BURMESE,QA,2022,2022-10-14,3,0,0,2,1.381111111111111,0.1072222222222222,0.0,76.16583333333334,0.0,0.0,0.0,5.6369444444444445,0.0,5.0,0.0,1.0,2.0,296.0,1.381111111111111,77.65416666666667,5.6369444444444445,112.5,83.2911111111111,37.5,0.0,29.208888888888893,77.63638125771315,0.017785408953515405
TH,BURMESE,QA,2022,2022-10-21,3,0,0,0,3.3225000000000002,0.0,0.0,111.18111111111111,0.0,0.0,0.0,5.903333333333333,0.0,1.0,0.0,1.0,2.0,296.0,3.3225000000000002,114.50361111111111,5.903333333333333,112.5,120.40694444444445,7.5,0.0,-7.9069444444444485,114.47459455898878,0.02901655212232511
TH,BURMESE,QA,2022,2022-10-28,3,0,0,2,2.9622222222222225,0.0161111111111111,0.0,117.67194444444445,0.0,0.0,0.0,7.661388888888889,0.0,0.0,0.0,1.0,2.0,296.0,2.9622222222222225,120.65027777777779,7.661388888888889,112.5,128.31166666666667,0.0,0.0,-15.811666666666667,120.62572564017162,0.024552137606166584
TH,BURMESE,QA,2022,2022-11-04,3,0,0,0,3.008611111111111,0.2619444444444444,0.0,96.37027777777777,0.0,0.0,0.0013888888888888,5.288611111111111,0.0,0.0,0.0,1.0,2.0,296.0,3.008611111111111,99.6422222222222,5.288611111111111,112.5,104.93083333333331,0.0,0.0,7.569166666666689,99.61202808319145,0.030194139030754484
TH,BURMESE,QA,2022,2022-11-11,3,0,0,0,4.198333333333333,0.0025,0.0,125.48249999999999,0.0,0.0,0.0,6.163333333333333,0.0,0.0,0.0,1.0,2.0,296.0,4.198333333333333,129.6833333333333,6.163333333333333,112.5,135.84666666666664,0.0,0.0,-23.346666666666636,129.6509596024504,0.03237373088291994
TH,BURMESE,QA,2022,2022-11-18,3,0,0,0,4.171666666666667,0.0008333333333333,0.0,127.1913888888889,0.0,0.0,0.0,6.4191666666666665,0.0,0.0,0.0,1.0,2.0,296.0,4.171666666666667,131.36388888888888,6.4191666666666665,112.5,137.78305555555553,0.0,0.0,-25.283055555555535,131.33213231787113,0.03175657101774122
TH,BURMESE,QA,2022,2022-11-25,3,0,0,0,2.8016666666666663,0.9783333333333334,0.0,106.55638888888889,0.0,0.0,0.0,5.846111111111111,0.0,0.0,0.0,1.0,2.0,296.0,2.8016666666666663,110.33638888888889,5.846111111111111,112.5,116.1825,0.0,0.0,-3.6825000000000045,110.31099684284787,0.025392046041021014
TH,BURMESE,QA,2022,2022-12-02,3,0,0,0,3.354166666666666,0.2747222222222221,0.0,96.70972222222223,0.0,0.0,0.0,6.3149999999999995,0.0,0.0,2.0,1.0,2.0,370.0,3.354166666666666,100.33861111111112,6.3149999999999995,112.5,106.65361111111112,0.0,15.0,5.846388888888882,100.30518263697216,0.03342847413895724
TH,BURMESE,QA,2022,2022-12-09,3,0,0,1,2.1994444444444445,0.0,0.0,109.71305555555557,0.0,0.0,0.0,6.196111111111112,0.0,0.0,0.0,1.0,2.0,370.0,2.1994444444444445,111.91250000000001,6.196111111111112,112.5,118.10861111111112,0.0,0.0,-5.6086111111111165,111.89284674907232,0.01965325092768408
TH,BURMESE,QA,2022,2022-12-16,3,0,0,2,1.6924999999999997,0.0,0.0,111.1588888888889,0.0,0.0,0.0,5.430555555555555,0.0005555555555555,0.0,0.0,1.0,2.0,370.0,1.6924999999999997,112.85138888888889,5.431111111111111,112.5,118.2825,0.0,0.0,-5.782499999999999,112.83639128880029,0.014997600088612109
TH,BURMESE,QA,2022,2022-12-23,3,0,0,0,2.7083333333333326,0.0411111111111111,0.0,100.74305555555556,0.0,0.0,0.0,5.323611111111111,0.0,3.0,0.0,1.0,2.0,370.0,2.7083333333333326,103.49249999999999,5.323611111111111,112.5,108.8161111111111,22.5,0.0,3.6838888888889016,103.46633063184932,0.026169368150671137
TH,BURMESE,QA,2022,2022-12-30,3,0,0,1,2.1711111111111108,0.342222222222222,0.0,76.93833333333333,0.0,0.0,0.0,2.9547222222222222,0.0,5.0,0.0,1.0,2.0,370.0,2.1711111111111108,79.45166666666667,2.9547222222222222,112.5,82.40638888888888,37.5,0.0,30.093611111111116,79.42434047953682,0.027326187129841337
TH,BURMESE,QA,2022,2023-01-06,3,0,0,1,0.0,0.0,0.0,8.216944444444444,0.0,0.0,0.0,0.8683333333333333,0.0,0.0,1.0,1.0,2.0,370.0,0.0,8.216944444444444,0.8683333333333333,112.5,9.085277777777778,0.0,7.5,103.41472222222222,8.216944444444444,0.0
TH,BURMESE,QA,2023,2023-01-06,3,0,0,3,2.734722222222222,0.5369444444444444,0.0,66.46583333333334,0.0,0.0,0.0,2.1111111111111107,0.0,2.0,2.0,1.0,2.0,296.0,2.734722222222222,69.7375,2.1111111111111107,112.5,71.84861111111111,15.0,15.0,40.65138888888889,69.69828548525223,0.03921451474776443
TH,BURMESE,QA,2023,2023-01-13,3,0,0,0,2.8822222222222225,0.0011111111111111,0.0,84.87527777777778,0.0,0.0,0.0,3.919722222222222,0.0,0.0,4.0,1.0,2.0,296.0,2.8822222222222225,87.75861111111112,3.919722222222222,112.5,91.67833333333334,0.0,30.0,20.82166666666666,87.7257684967428,0.03284261436832726
TH,BURMESE,QA,2023,2023-01-20,3,0,0,0,3.213055555555555,0.0108333333333333,0.0,128.00472222222223,0.0,0.0,0.0,5.618333333333333,0.0,0.0,0.0,1.0,2.0,296.0,3.213055555555555,131.2286111111111,5.618333333333333,112.5,136.84694444444443,0.0,0.0,-24.346944444444432,131.20412669777812,0.024484413332966432
TH,BURMESE,QA,2023,2023-01-27,3,0,0,0,1.5058333333333334,0.0,0.0,130.9788888888889,0.0,0.0,0.0,4.265,0.0,0.0,0.0,1.0,2.0,296.0,1.5058333333333334,132.48472222222222,4.265,112.5,136.7497222222222,0.0,0.0,-24.249722222222204,132.4733561317925,0.011366090429714119
TH,BURMESE,QA,2023,2023-02-03,3,0,0,0,1.653611111111111,0.0,0.0,116.57888888888888,0.0,0.0,0.0,4.772777777777778,0.0,0.0,0.0,1.0,2.0,296.0,1.653611111111111,118.23249999999999,4.772777777777778,112.5,123.00527777777776,0.0,0.0,-10.505277777777764,118.21851390386642,0.013986096133559818
TH,BURMESE,QA,2023,2023-02-10,3,0,0,0,3.873611111111111,0.0,0.0,83.70583333333333,0.0,0.0,0.0,4.449166666666667,0.0,5.0,0.0,1.0,2.0,296.0,3.873611111111111,87.57944444444445,4.449166666666667,112.5,92.02861111111112,37.5,0.0,20.47138888888888,87.53521476091902,0.04422968352543405
TH,BURMESE,QA,2023,2023-02-17,3,0,0,0,1.5527777777777776,0.0069444444444443,0.0,105.94277777777778,0.0,0.0,0.0,7.621666666666667,0.0,0.0,1.0,1.0,2.0,296.0,1.5527777777777776,107.5025,7.621666666666667,112.5,115.12416666666667,0.0,7.5,-2.6241666666666674,107.48805589146505,0.01444410853494363
TH,BURMESE,QA,2023,2023-02-24,3,0,0,0,1.444722222222222,0.2697222222222222,0.0,111.60805555555555,0.0,0.0,0.0,6.555,0.0,1.0,1.0,1.0,2.0,296.0,1.444722222222222,113.3225,6.555,112.5,119.8775,7.5,7.5,-7.377499999999998,113.30975123234819,0.012748767651809852
TH,BURMESE,QA,2023,2023-03-03,3,0,0,0,1.0530555555555554,0.0,0.0,101.08416666666666,0.0,0.0,0.0,7.067222222222222,0.0,0.0,0.0,1.0,2.0,370.0,1.0530555555555554,102.13722222222222,7.067222222222222,112.5,109.20444444444445,0.0,0.0,3.295555555555552,102.12691201862901,0.010310203593205218
